[05/Sep/2023:22:13:42 +0000] - 304 304 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:22:13:42 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:13:42 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:19:09 +0000] - 304 304 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:22:19:10 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:19:10 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:21:15 +0000] - 304 304 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:22:21:15 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:21:15 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:22:13 +0000] - 304 304 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
